leaid,leaname,fips,stateabb,gsmean_pool,gsgrdslope_pool,gscohslope_pool,gsmathslope_pool,gsmeanse_pool,gsgrdslopese_pool,gscohslopese_pool,gsmathslopese_pool
5300030,ABERDEEN SCHOOL DISTRICT,WA,WA,-0.675206951,0.953416466,0.039277123,0.469009934,0.052611035,0.045316063,0.034469305,0.10180262
5300060,ADNA SCHOOL DISTRICT,WA,WA,-0.155692514,0.900580922,-0.042309916,0.065337902,0.069347082,0.05702889,0.044517616,0.131529051
5300090,ALMIRA SCHOOL DISTRICT,WA,WA,0.213646104,1.004753772,0.028552521,-0.318233516,0.263253996,0.12734228,0.082906636,0.304678969
5300150,ANACORTES SCHOOL DISTRICT,WA,WA,1.336169187,1.167484135,0.050084449,-0.086046866,0.05587439,0.04768898,0.03610535,0.107739284
5300240,ARLINGTON SCHOOL DISTRICT,WA,WA,0.794685638,1.155514787,0.01894459,-0.481342297,0.049650793,0.042945897,0.033086687,0.096348365
5300280,ASOTIN-ANATONE SCHOOL DISTRICT,WA,WA,0.434957033,1.216883728,0.210612235,0.498631409,0.072046009,0.05886283,0.045051623,0.13560884
5300300,AUBURN SCHOOL DISTRICT,WA,WA,0.259207644,0.831136077,0.093189967,0.112033137,0.046132433,0.040230519,0.030942705,0.089915762
5300330,BAINBRIDGE ISLAND SCHOOL DISTRICT,WA,WA,1.941455656,1.116116383,0.040172079,0.07271664,0.052211509,0.044740908,0.034519056,0.101187495
5300380,BATTLE GROUND SCHOOL DISTRICT,WA,WA,0.273574396,1.172176025,0.073685583,0.174306681,0.045970172,0.040069097,0.030820841,0.089610506
5300390,BELLEVUE SCHOOL DISTRICT,WA,WA,1.917999447,1.21625475,0.104570818,0.571073407,0.046703397,0.040987658,0.031364041,0.090979512
5300420,BELLINGHAM SCHOOL DISTRICT,WA,WA,0.943273145,1.234565689,0.104541751,-0.050075806,0.047429722,0.041308666,0.031705304,0.092305522
5300480,BETHEL SCHOOL DISTRICT,WA,WA,-0.171142089,1.036410781,0.157551083,0.10847171,0.045401277,0.039638613,0.030503304,0.088546685
5300570,BLAINE SCHOOL DISTRICT,WA,WA,0.454385074,1.022796926,-0.083877128,-0.294962686,0.05633029,0.048326823,0.036800411,0.108361681
5300660,BREMERTON SCHOOL DISTRICT,WA,WA,-0.064929782,0.907802574,0.034251737,0.39831228,0.050322972,0.043516051,0.033517023,0.097585876
5300690,BREWSTER SCHOOL DISTRICT,WA,WA,-1.497648089,0.849062598,-0.067467475,0.495033126,0.064003591,0.05453576,0.040952532,0.121726946
5300720,BRIDGEPORT SCHOOL DISTRICT,WA,WA,-1.44908127,1.199587661,0.080073952,0.885241126,0.069600157,0.056285758,0.04404085,0.131337192
5300780,BURLINGTON-EDISON SCHOOL DISTRICT,WA,WA,-0.270136721,1.144987453,0.042689833,0.007675835,0.051488902,0.044189601,0.034012227,0.099800913
5300810,CAMAS SCHOOL DISTRICT,WA,WA,1.816883777,1.336371768,0.121422989,-0.232376777,0.05113979,0.044518253,0.0339457,0.098954717
5300840,CAPE FLATTERY SCHOOL DISTRICT,WA,WA,-0.329792092,0.98496027,0.078976087,-0.213740668,0.080728306,0.064194161,0.048672286,0.150421706
5300870,CARBONADO SCHOOL DISTRICT,WA,WA,0.342570969,1.083386943,0.160942758,0.007514926,0.116523555,0.088274028,0.064349043,0.202534316
5300950,CASCADE SCHOOL DISTRICT,WA,WA,1.527031516,1.318160372,-0.080510534,-0.241482604,0.071155851,0.057562474,0.044490367,0.133623666
5300960,CASHMERE SCHOOL DISTRICT,WA,WA,0.366300182,1.104454972,0.108347116,0.270850393,0.059309165,0.049884097,0.038602352,0.113863484
5300990,CASTLE ROCK SCHOOL DISTRICT,WA,WA,-0.935619112,1.114147224,-0.044019508,0.268544346,0.059873547,0.050949891,0.038650554,0.11496767
5301080,CENTRAL KITSAP SCHOOL DISTRICT,WA,WA,0.486438273,1.088130447,0.03905372,0.248057219,0.046386131,0.040480532,0.031119495,0.090391076
5301110,CENTRAL VALLEY SCHOOL DISTRICT,WA,WA,0.779517516,1.126775912,0.094351009,0.370422397,0.046380391,0.040543606,0.03111699,0.090363393
5301140,CENTRALIA SCHOOL DISTRICT,WA,WA,-0.346603808,0.893274047,0.014437738,-0.125086677,0.051160664,0.043820232,0.033865909,0.099164712
5301170,CHEHALIS SCHOOL DISTRICT,WA,WA,0.308594131,1.056953155,0.077863684,-0.082389562,0.054780592,0.04674924,0.036025981,0.105739462
5301200,LAKE CHELAN SCHOOL DISTRICT,WA,WA,-0.053634458,0.901287851,-0.058020485,0.099419912,0.058980742,0.050060959,0.038487208,0.113256329
5301230,CHENEY SCHOOL DISTRICT,WA,WA,0.252866402,0.988637199,0.036418377,0.158656288,0.050254602,0.043265386,0.033357012,0.097558852
5301260,CHEWELAH SCHOOL DISTRICT,WA,WA,0.3276144,1.224833578,0.126953723,0.285975122,0.06806776,0.057080156,0.043249396,0.129140946
5301290,CHIMACUM SCHOOL DISTRICT,WA,WA,-0.290106844,1.082934836,-0.018844064,-0.177296077,0.064492809,0.054085676,0.04126328,0.122796428
5301320,CLARKSTON SCHOOL DISTRICT,WA,WA,-0.126374387,1.240294171,0.146331253,0.137899681,0.054205151,0.046195341,0.0355359,0.104803613
5301350,CLE ELUM-ROSLYN SCHOOL DISTRICT,WA,WA,-0.185153023,0.95977367,-0.058414571,-0.136154205,0.064491145,0.054112815,0.041136704,0.123120184
5301410,CLOVER PARK SCHOOL DISTRICT,WA,WA,-0.429880086,1.135805076,0.144545917,0.12909886,0.046563132,0.040479662,0.031177946,0.090685619
5301440,COLFAX SCHOOL DISTRICT,WA,WA,1.004808929,0.994423271,0.141726677,0.050329314,0.072805866,0.05877105,0.045138849,0.136924097
5301470,COLLEGE PLACE SCHOOL DISTRICT,WA,WA,-0.590857674,1.188593246,0.097976851,0.123450876,0.065803335,0.053757715,0.041612179,0.124851885
5301560,COLUMBIA (STEVENS) SCHOOL DISTRICT,WA,WA,-2.176523266,0.887043733,0.037994428,0.078165779,0.441121336,0.138125805,0.098854462,0.374609252
5301590,COLUMBIA (WALLA WALLA) SCHOOL DISTRICT,WA,WA,-0.616806575,1.118079659,-0.042932698,-0.202508484,0.06295151,0.052796743,0.040194939,0.120511315
5301630,COLVILLE SCHOOL DISTRICT,WA,WA,0.322339532,0.950207718,-0.073658605,-0.272929735,0.057144826,0.048413297,0.037067499,0.110197146
5301660,CONCRETE SCHOOL DISTRICT,WA,WA,-0.49274523,0.889258261,-0.082013078,0.149672706,0.073550975,0.059113313,0.045401554,0.138623796
5301680,CONWAY SCHOOL DISTRICT,WA,WA,0.604249864,1.157338902,-0.004635741,0.29432605,0.072914234,0.059774818,0.045455031,0.137310392
5301710,COSMOPOLIS SCHOOL DISTRICT,WA,WA,0.196606829,1.218068936,0.063214234,0.215545328,0.140628245,0.095692334,0.066659566,0.204694704
5301800,COUPEVILLE SCHOOL DISTRICT,WA,WA,0.56382294,1.04751687,0.051930779,-0.128297144,0.065866681,0.054584772,0.041544974,0.125651018
5301830,CRESCENT SCHOOL DISTRICT,WA,WA,-0.650752834,0.864438456,0.021556673,-0.497915735,0.134737381,0.096407256,0.068404781,0.212111809
5301890,CURLEW SCHOOL DISTRICT,WA,WA,-1.233804549,0.935090861,0.021235252,-0.226290797,0.382235054,0.13859452,0.095945366,0.356652341
5301920,CUSICK SCHOOL DISTRICT,WA,WA,-0.444968521,1.142478064,0.043392385,0.262953946,0.110590164,0.077747572,0.059360341,0.192974795
5301980,DARRINGTON SCHOOL DISTRICT,WA,WA,-0.851998329,1.12779872,-0.084492409,0.132181701,0.081193661,0.065174159,0.049314685,0.151020792
5302010,DAVENPORT SCHOOL DISTRICT,WA,WA,-0.245468436,1.022724942,0.028780436,-0.183805532,0.074081168,0.060043709,0.046282271,0.13974057
5302040,DAYTON SCHOOL DISTRICT,WA,WA,-0.069710825,0.830330107,-0.057032454,-0.176164396,0.080596755,0.064184378,0.04935929,0.150277919
5302070,DEER PARK SCHOOL DISTRICT,WA,WA,0.038815589,1.063979022,0.032726415,-0.027351989,0.054467026,0.046905971,0.036044379,0.105186341
5302130,DIERINGER SCHOOL DISTRICT,WA,WA,1.582251971,1.175889886,0.114495237,-0.554552963,0.058748916,0.04904146,0.037983181,0.112583495
5302280,EAST VALLEY SCHOOL DISTRICT (SPOKANE),WA,WA,0.048530814,0.922615399,0.053283034,0.057141139,0.049582622,0.043022551,0.03303184,0.096335578
5302310,EASTMONT SCHOOL DISTRICT,WA,WA,0.044604002,0.967164762,0.0221424,0.021843093,0.04864737,0.042143756,0.032497719,0.094550293
5302370,EATONVILLE SCHOOL DISTRICT,WA,WA,-0.087869212,0.874054616,-0.008062856,-0.158272488,0.054904747,0.046350412,0.036024474,0.106362778
5302400,EDMONDS SCHOOL DISTRICT,WA,WA,0.499068794,1.064493316,0.084384659,0.108660268,0.045558472,0.039818764,0.030604234,0.088843051
5302460,ELLENSBURG SCHOOL DISTRICT,WA,WA,0.239717416,1.00411784,0.021774379,-0.070870196,0.052557443,0.045280571,0.034803894,0.101716983
5302490,ELMA SCHOOL DISTRICT,WA,WA,-0.342885642,1.063650475,0.095810311,0.09176754,0.060127294,0.050720605,0.038777484,0.115320397
5302520,ENDICOTT SCHOOL DISTRICT,WA,WA,0.112009648,1.045876556,0.053376314,0.164353386,0.302807786,0.132547139,0.084804287,0.320445209
5302550,ENTIAT SCHOOL DISTRICT,WA,WA,-0.347274066,0.922151565,-0.025070324,0.326707265,0.088036195,0.068721604,0.051999227,0.162069625
5302610,EPHRATA SCHOOL DISTRICT,WA,WA,0.289556142,1.150305554,0.103076628,-0.058733314,0.054595274,0.046981691,0.035656136,0.105243914
5302670,EVERETT SCHOOL DISTRICT,WA,WA,1.071456224,1.186799615,0.113101203,-0.199238699,0.046018429,0.040125229,0.030833172,0.089686963
5302700,EVERGREEN SCHOOL DISTRICT (CLARK),WA,WA,0.243615347,1.133323134,0.058470126,0.234385314,0.04508672,0.039424323,0.030319175,0.087968762
5302820,FEDERAL WAY SCHOOL DISTRICT,WA,WA,0.189236102,0.895239034,-0.101833245,0.262424451,0.045204673,0.039488541,0.030395936,0.088184257
5302850,FERNDALE SCHOOL DISTRICT,WA,WA,0.370314031,1.125327141,0.066641249,0.254778404,0.050272915,0.043829682,0.033363264,0.097511387
5302880,FIFE SCHOOL DISTRICT,WA,WA,-0.313140168,1.029086706,0.048668967,-0.056037945,0.051362035,0.04422616,0.033867019,0.0994977
5302910,FINLEY SCHOOL DISTRICT,WA,WA,-1.17518962,0.881028891,-0.117840798,0.261945065,0.064039428,0.053563092,0.041132254,0.122429569
5302940,FRANKLIN PIERCE SCHOOL DISTRICT,WA,WA,-0.036149337,1.077988992,0.079117308,-0.148866351,0.048106235,0.041773394,0.032177359,0.093540247
5302970,FREEMAN SCHOOL DISTRICT,WA,WA,0.821293287,0.838311984,-0.133195527,-0.137799651,0.065639728,0.055367618,0.04166784,0.124722384
5303090,GOLDENDALE SCHOOL DISTRICT,WA,WA,-0.389751533,1.079195937,0.003389648,0.224024784,0.065626129,0.054405139,0.041253477,0.125473675
5303130,GRAND COULEE DAM SCHOOL DISTRICT,WA,WA,-1.233882519,1.050448183,0.04566728,0.117040873,0.075872516,0.061658572,0.046607246,0.142966327
5303150,GRANDVIEW SCHOOL DISTRICT,WA,WA,-1.333092659,1.241886104,0.251928581,0.018593203,0.051959946,0.044552657,0.034222773,0.100531804
5303180,GRANGER SCHOOL DISTRICT,WA,WA,-1.680989892,0.905006282,0.14508263,0.611078403,0.058958295,0.049544127,0.037680146,0.113034412
5303210,GRANITE FALLS SCHOOL DISTRICT,WA,WA,-0.108158718,0.957426268,0.022775251,-0.20016079,0.055855872,0.047486985,0.036372006,0.107746142
5303240,GRAPEVIEW SCHOOL DISTRICT,WA,WA,-0.170575053,1.070412971,-0.071037136,-0.101364265,0.098853262,0.080275078,0.056603125,0.176579474
5303300,GREEN MOUNTAIN SCHOOL DISTRICT,WA,WA,-0.784458979,0.9705654,0.008251941,-0.020132971,0.42039186,0.141978186,0.089300078,0.332570817
5303330,GRIFFIN SCHOOL DISTRICT,WA,WA,1.220478027,1.19465565,0.142787567,-0.165015986,0.06966585,0.056380795,0.04305371,0.131266333
5303440,COULEE-HARTLINE SCHOOL DISTRICT,WA,WA,-0.082669084,0.966811786,0.039326032,-0.245611193,0.419740086,0.140796398,0.094280488,0.355377981
5303510,HIGHLAND SCHOOL DISTRICT,WA,WA,-0.737065479,0.943139027,0.054328512,0.467218783,0.062295563,0.052715872,0.040220925,0.119284708
5303540,HIGHLINE SCHOOL DISTRICT,WA,WA,-0.554698875,1.178439338,0.150774013,0.393157068,0.0458757,0.040019908,0.03078791,0.089436615
5303570,HOCKINSON SCHOOL DISTRICT,WA,WA,1.043479057,1.022980722,0.041316461,-0.240440871,0.055859961,0.048081929,0.036210611,0.107626042
5303600,HOOD CANAL SCHOOL DISTRICT,WA,WA,-1.514559752,0.827202308,0.041516563,-0.279639617,0.083669422,0.065175949,0.051523221,0.155070782
5303660,HOQUIAM SCHOOL DISTRICT,WA,WA,-0.988584847,0.922444492,-0.074728367,0.204937484,0.057235628,0.047918508,0.036985197,0.110063706
5303750,ISSAQUAH SCHOOL DISTRICT,WA,WA,2.028458037,1.083565898,0.110389711,0.580297017,0.046460125,0.040635079,0.031210844,0.090525807
5303810,KALAMA SCHOOL DISTRICT,WA,WA,0.003944191,0.888071329,-0.174194077,-0.255487564,0.065272263,0.054431727,0.041946,0.12451306
5303930,KENNEWICK SCHOOL DISTRICT,WA,WA,-0.052555825,0.887125919,-0.034003767,-0.09838387,0.045773474,0.039921675,0.03075517,0.089239099
5303960,KENT SCHOOL DISTRICT,WA,WA,0.302793671,1.18869328,0.124798495,0.417484825,0.045212223,0.039537359,0.030407614,0.088194469
5303990,KETTLE FALLS SCHOOL DISTRICT,WA,WA,0.159843425,0.999406254,-0.046278917,0.117891006,0.070717341,0.058389502,0.043793297,0.134051309
5304020,KIONA-BENTON CITY SCHOOL DISTRICT,WA,WA,-1.19452654,1.046404656,-0.093180676,0.291169526,0.058750313,0.04920079,0.038362631,0.112719757
5304050,KITTITAS SCHOOL DISTRICT,WA,WA,0.01230885,1.005912503,0.041991997,0.730683683,0.0704427,0.058130905,0.043554782,0.134045375
5304110,LACONNER SCHOOL DISTRICT,WA,WA,-0.203686556,1.296248182,0.096788807,0.151943155,0.075790491,0.060665215,0.046184022,0.141652398
5304170,LACENTER SCHOOL DISTRICT,WA,WA,0.361110075,1.112641701,-0.016733367,-0.482342924,0.058268091,0.049204336,0.037561478,0.111816342
5304200,LAKE STEVENS SCHOOL DISTRICT,WA,WA,0.786661165,1.091078924,0.165506424,0.346362896,0.047697426,0.041442188,0.031916958,0.092818067
5304230,LAKE WASHINGTON SCHOOL DISTRICT,WA,WA,1.95638193,1.117551661,0.148785337,0.010862635,0.045743805,0.040051485,0.030774298,0.089186107
5304260,LAKEWOOD SCHOOL DISTRICT,WA,WA,-0.200348271,1.013684048,0.040330239,0.227265016,0.053434935,0.045520483,0.03538746,0.103481002
5304380,LIBERTY SCHOOL DISTRICT,WA,WA,-0.065371917,0.906122311,0.039133542,0.141477961,0.082004881,0.065215716,0.049380945,0.152613978
5304410,LIND SCHOOL DISTRICT,WA,WA,-0.615679504,0.955708955,0.057687223,-0.121388066,0.451623988,0.13641625,0.097742858,0.356845678
5304470,LONGVIEW SCHOOL DISTRICT,WA,WA,-0.427633411,1.047344811,0.043119968,-0.023846636,0.048719916,0.042337424,0.032504112,0.094672226
5304500,LOON LAKE SCHOOL DISTRICT,WA,WA,-0.279684346,1.001592452,0.042049043,-0.042133379,0.276024809,0.132073643,0.088232469,0.305969703
5304530,LOPEZ SCHOOL DISTRICT,WA,WA,-0.318105123,0.968287692,-0.038783081,-0.046320592,0.223286654,0.1279512,0.089304133,0.29966993
5304560,RIVERVIEW SCHOOL DISTRICT,WA,WA,0.988885922,1.041153388,0.045576619,-0.246439403,0.052264821,0.04458577,0.034366192,0.101162652
5304590,LYLE SCHOOL DISTRICT,WA,WA,-1.449321205,0.931119743,-0.0071427,0.445261481,0.100822958,0.079471096,0.05830312,0.17825583
5304620,LYNDEN SCHOOL DISTRICT,WA,WA,0.526511858,0.929724843,0.150455913,0.200568651,0.053749474,0.046010807,0.035333947,0.103977354
5304650,MABTON SCHOOL DISTRICT,WA,WA,-1.356130783,0.773654597,0.044672634,0.12884761,0.069137985,0.056648958,0.044025963,0.131161065
5304740,MANSON SCHOOL DISTRICT,WA,WA,-0.981739953,0.854189126,-0.122069458,0.380947943,0.07413607,0.060678012,0.045932079,0.139277121
5304800,MARY M KNIGHT SCHOOL DISTRICT,WA,WA,-0.188285148,0.959372176,0.021700379,-0.200820139,0.404626359,0.13268123,0.091792312,0.359329962
5304830,MARY WALKER SCHOOL DISTRICT,WA,WA,-0.915078562,0.834791402,-0.13399472,-0.134994044,0.084415688,0.066351881,0.049280367,0.156428874
5304860,MARYSVILLE SCHOOL DISTRICT,WA,WA,-0.363947948,0.996349189,0.041408409,-0.031747191,0.046581809,0.040599623,0.031193557,0.090751737
5304890,MCCLEARY SCHOOL DISTRICT,WA,WA,-0.999289896,0.944535978,0.043050737,-0.149317291,0.08284019,0.065776208,0.050414598,0.153818098
5304920,MEAD SCHOOL DISTRICT,WA,WA,1.056013984,0.973919525,0.048726515,0.416786517,0.047138359,0.041036451,0.031499775,0.091763118
5304950,MEDICAL LAKE SCHOOL DISTRICT,WA,WA,0.424231044,0.877934158,-0.059719701,-0.049327346,0.054938603,0.047625838,0.03607817,0.106088893
5304980,MERCER ISLAND SCHOOL DISTRICT,WA,WA,2.729554849,1.100071057,0.01417446,0.374101145,0.054937098,0.047978474,0.03601134,0.106562422
5305010,MERIDIAN SCHOOL DISTRICT,WA,WA,-0.066533835,1.10383476,0.074487565,0.360120491,0.058663824,0.049602052,0.037283127,0.112763634
5305020,METHOW VALLEY SCHOOL DISTRICT,WA,WA,0.824634826,1.354511148,0.092336567,0.436892184,0.078403167,0.064272691,0.047861448,0.146721973
5305130,MONROE SCHOOL DISTRICT,WA,WA,-0.081810543,1.093983573,0.086736078,-0.134758356,0.04825372,0.041698936,0.032190436,0.093869496
5305160,MONTESANO SCHOOL DISTRICT,WA,WA,-0.026494176,1.002204482,0.116108393,0.172241323,0.06158544,0.050951583,0.039820396,0.118363789
5305190,MORTON SCHOOL DISTRICT,WA,WA,-1.108117774,1.126998334,0.276827521,0.02800183,0.09454225,0.070922494,0.054322557,0.172064827
5305220,MOSES LAKE SCHOOL DISTRICT,WA,WA,0.045814533,0.976242033,-0.08102481,-0.116160019,0.047505069,0.041203936,0.031808161,0.092440667
5305250,MOSSYROCK SCHOOL DISTRICT,WA,WA,-0.475841487,0.867707169,0.002909384,0.099191423,0.075507861,0.060265174,0.047172613,0.14156712
5305280,MOUNT ADAMS SCHOOL DISTRICT,WA,WA,-2.633343684,1.021397706,-0.008227212,0.449401105,0.071392565,0.056359327,0.043567317,0.133975455
5305310,MOUNT BAKER SCHOOL DISTRICT,WA,WA,-0.139790121,1.186258165,-0.006036029,0.145478567,0.05542702,0.047312532,0.036219645,0.107103356
5305370,EAST VALLEY SCHOOL DISTRICT (YAKIMA),WA,WA,-0.689692143,0.795992416,-0.029881555,-0.155926768,0.051766866,0.044397101,0.034385346,0.100352469
5305400,MOUNT VERNON SCHOOL DISTRICT,WA,WA,-0.536364372,1.127405119,0.08151047,0.090529992,0.048556479,0.041968469,0.0324512,0.094383775
5305430,MUKILTEO SCHOOL DISTRICT,WA,WA,0.677985583,1.134513406,0.094709423,0.021816406,0.046422314,0.040525803,0.031130865,0.090442324
5305460,NACHES VALLEY SCHOOL DISTRICT,WA,WA,-0.172836138,0.93746492,-0.023410353,-0.301313837,0.06148328,0.052322242,0.039540936,0.117733548
5305490,NAPAVINE SCHOOL DISTRICT,WA,WA,0.409380775,1.054839803,0.020391126,0.12351377,0.068790169,0.057314478,0.043294491,0.130188196
5305520,NASELLE-GRAYS RIVER VALLEY SCHOOL DISTRICT,WA,WA,0.596358008,0.946909159,-0.245357919,0.2527727,0.097927665,0.075409484,0.055050267,0.175469373
5305550,NESPELEM SCHOOL DISTRICT,WA,WA,-2.173029466,0.973738492,-0.005269917,0.135021975,0.554226332,0.145636132,0.096793331,0.374847899
5305610,NEWPORT SCHOOL DISTRICT,WA,WA,0.38272968,1.074331039,0.016298499,0.397489926,0.063421902,0.053789174,0.040418378,0.121393773
5305640,NINE MILE FALLS SCHOOL DISTRICT,WA,WA,0.68544695,0.866750632,0.069534636,-0.052265461,0.0576687,0.048808857,0.037361814,0.11130773
5305670,NOOKSACK SCHOOL DISTRICT,WA,WA,0.674786453,0.997133712,0.001658558,0.076198992,0.061412551,0.051301255,0.039747058,0.117472912
5305700,NORTH BEACH SCHOOL DISTRICT,WA,WA,-0.742091822,0.950376027,-0.031528283,0.385566854,0.070581752,0.058056998,0.044172424,0.133979545
5305730,NORTH FRANKLIN SCHOOL DISTRICT,WA,WA,-0.836086373,1.023107903,0.024801973,0.363779812,0.057484575,0.048952246,0.037560332,0.110590309
5305760,NORTH KITSAP SCHOOL DISTRICT,WA,WA,0.797638199,0.975698275,0.044586992,-0.265624854,0.048627322,0.042129187,0.032509723,0.094539747
5305790,NORTH MASON SCHOOL DISTRICT,WA,WA,-0.439898497,0.839610708,0.038599442,-0.157082439,0.056387676,0.048317491,0.036948251,0.108700438
5305850,NORTH THURSTON PUBLIC SCHOOLS,WA,WA,0.388264797,0.989382446,0.046788687,0.310918127,0.045971861,0.040136821,0.030840072,0.089606625
5305880,NORTHPORT SCHOOL DISTRICT,WA,WA,0.150935191,0.995914427,0.04646985,-0.054941241,0.695414014,0.145185289,0.09684962,0.394321857
5305910,NORTHSHORE SCHOOL DISTRICT,WA,WA,1.711425046,1.151416113,0.08670849,0.332149291,0.04604307,0.040281359,0.030905856,0.089752973
5305940,OAK HARBOR SCHOOL DISTRICT,WA,WA,0.140586556,1.034379714,0.126710746,-0.052279495,0.04896139,0.042473896,0.032709593,0.095133423
5306000,OAKVILLE SCHOOL DISTRICT,WA,WA,-1.699065291,0.995544459,0.202975414,-0.432423194,0.130368527,0.083279459,0.073060659,0.216555134
5306060,OCEAN BEACH SCHOOL DISTRICT,WA,WA,-0.531792578,0.840462228,-0.055595022,0.17343984,0.067763118,0.056183302,0.042465031,0.129063767
5306090,OCOSTA SCHOOL DISTRICT,WA,WA,-0.132554636,1.000877239,0.055606145,0.209976479,0.074495177,0.059873519,0.046533821,0.139895049
5306120,ODESSA SCHOOL DISTRICT,WA,WA,0.869269835,0.91963034,0.028798754,-0.064682208,0.407865014,0.139169666,0.095710776,0.356642334
5306150,OKANOGAN SCHOOL DISTRICT,WA,WA,-0.810044363,0.989228762,0.086073162,-0.417205251,0.064721526,0.053940715,0.040979295,0.123155792
5306180,OLYMPIA SCHOOL DISTRICT,WA,WA,1.310904881,1.129701694,0.047410387,-0.06350005,0.048023731,0.041854043,0.032028469,0.09341935
5306220,OMAK SCHOOL DISTRICT,WA,WA,-0.988665527,1.076642365,-0.050159242,-0.340451225,0.061473226,0.051250201,0.039756927,0.117604831
5306240,ONALASKA SCHOOL DISTRICT,WA,WA,-0.659486696,1.117948695,0.269885075,0.050407498,0.072059052,0.058425186,0.045595396,0.135667944
5306300,ORCAS ISLAND SCHOOL DISTRICT,WA,WA,0.968921624,1.008091189,-0.156513489,-0.126730514,0.082097457,0.065197613,0.048816576,0.152449381
5306390,ORONDO SCHOOL DISTRICT,WA,WA,-1.300648395,1.138808475,0.015404695,-0.032992629,0.129585117,0.087825889,0.065393454,0.207650623
5306420,OROVILLE SCHOOL DISTRICT,WA,WA,-1.079156651,0.907859931,0.095255937,-0.422709535,0.073571177,0.059601615,0.045670312,0.138739462
5306450,ORTING SCHOOL DISTRICT,WA,WA,-0.176170435,0.935732507,0.029264811,-0.222798001,0.053702889,0.046234703,0.035322329,0.103852888
5306480,OTHELLO SCHOOL DISTRICT,WA,WA,-0.72096943,1.3118669,0.092990703,0.742885561,0.051739156,0.044363217,0.034148808,0.100183471
5306540,PALOUSE SCHOOL DISTRICT,WA,WA,0.152981518,1.023430864,0.055227982,-0.12770091,0.316379433,0.132859629,0.097144922,0.33686076
5306570,PASCO SCHOOL DISTRICT,WA,WA,-1.021005875,1.190184272,0.156958132,0.290859817,0.046177279,0.040213937,0.030950401,0.089999792
5306600,PATEROS SCHOOL DISTRICT,WA,WA,0.017155715,0.948174848,-0.040749851,-0.008688839,0.108288513,0.081445616,0.061362151,0.191387735
