LEAID,NAME_LEA15,CBSA,NAME_CBSA15,COUNT,LANDAREA,leaname,fips,stateabb,gsmean_pool,gsgrdslope_pool,gscohslope_pool,gsmathslope_pool,gsmeanse_pool,gsgrdslopese_pool,gscohslopese_pool,gsmathslopese_pool,median_sale_price,median_sale_price_per_sqft,total_sales,district_name,percent_under_30,total_population,percent_drive_alone,mean_commute_time,pop_density
4103260,Clatskanie School District 6J,38900,"Portland-Vancouver-Hillsboro, OR-WA",2.0,107.1757525517492,CLATSKANIE SD 6J,OR,OR,-0.583170939,0.887320588,0.075019863,-0.253286286,0.071197409,0.058041619,0.044513628,0.134560922,185e3,104.98652291105121,157,"Clatskanie School District 6J, Oregon",0.726779252110977,5599.0,0.7542565266742338,25.853437876960193,52.24129401187601
4108700,Nestucca Valley School District 101J,38900,"Portland-Vancouver-Hillsboro, OR-WA",2.0,17.521224036559246,NESTUCCA VALLEY SD 101J,OR,OR,-0.840380375,0.930998743,-0.028675223,-0.207640739,0.078495335,0.063379953,0.047916687,0.147112195,NA,NA,NA,"Nestucca Valley School District 101J, Oregon",0.5823986194995686,4217.0,0.7115229653505237,27.22174288179465,240.67953193229752
4111220,Sheridan School District 48J,38900,"Portland-Vancouver-Hillsboro, OR-WA",2.0,47.86903298393661,SHERIDAN SD 48J,OR,OR,-1.426708169,1.058191778,-0.08987736,-0.288542439,0.062469066,0.052007622,0.039489597,0.119638705,15e4,102.76865321445331,262,"Sheridan School District 48J, Oregon",0.6357179096905125,7048.0,0.7565382786495483,27.308472856418064,147.23506117963765
5309810,White Salmon Valley School District,38900,"Portland-Vancouver-Hillsboro, OR-WA",2.0,16.0469650824637,WHITE SALMON VALLEY SCHOOL DISTRICT,WA,WA,-0.702839756,0.970911118,0.05374845,-0.103157001,0.06829982,0.056758491,0.042945847,0.130163659,304e3,186.98397280233124,262,"White Salmon Valley School District, Washington",0.7943561466104444,7661.0,0.7586307782328847,20.13136555303276,477.4111466330805
5310050,Woodland School District,38900,"Portland-Vancouver-Hillsboro, OR-WA",2.0,8.962085538620261,WOODLAND SCHOOL DISTRICT,WA,WA,0.577902945,1.034798542,0.030046509,0.049116886,0.055075923,0.047766114,0.036107352,0.106513608,249900.0,128.8946587537092,528,"Woodland School District, Washington",0.5384073291050036,10794.0,0.7469352014010507,27.517030772844727,1204.4071609767036
4113350,Willamina School District 30J,38900,"Portland-Vancouver-Hillsboro, OR-WA",3.0,159.57615633740386,WILLAMINA SD 30J,OR,OR,-1.33617236,1.029063128,-0.047118901,0.379966882,0.069134495,0.056478157,0.042910791,0.131169621,15e4,108.47240051347882,239,"Willamina School District 30J, Oregon",0.6281383230696352,5691.0,0.807974335472044,25.596873519658928,35.66322269328941
0600006,Ross Valley Elementary School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,12.668581089951,ROSS VALLEY ELEMENTARY,CA,CA,1.493020301,0.99298747,-0.019567201,-0.994108323,0.06708402,0.056586605,0.040556099,0.127165916,877e3,550.9641873278237,822,"Ross Valley Elementary School District, California",0.4980551954065568,23955.0,0.6359215431998703,32.93109835154658,1890.898422634058
0600019,Dublin Unified School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,13.67973326517344,DUBLIN UNIFIED,CA,CA,0.966227929,1.030181894,0.200437834,-0.349611777,0.059156837,0.050152695,0.036392108,0.115215824,698595.0,383.54253835425385,2410,"Dublin Unified School District, California",0.4863644412962635,49340.0,0.7259043659043659,33.49079157074553,3606.795472073442
0600020,Pleasanton Unified School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,39.433234439696236,PLEASANTON UNIFIED,CA,CA,1.76836425,1.049737196,0.01287222,-0.618682735,0.056445178,0.048457981,0.035005758,0.110101923,827627.0,439.1566265060241,2455,"Pleasanton Unified School District, California",0.5026150945691176,75606.0,0.7331245061519359,31.702092075655294,1917.316727229703
0600021,Sunol Glen Unified School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,94.33067334674912,SUNOL GLEN UNIFIED,CA,CA,1.215774236,1.146204481,0.082231599,-0.518205747,0.110368988,0.081464689,0.057890157,0.187960424,1338500.0,543.9560439560439,20,"Sunol Glen Unified School District, California",0.5416666666666666,1005.0,0.6493827160493827,31.860119047619047,10.654010666347427
0601770,Alameda City Unified School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,10.399070960946545,ALAMEDA CITY UNIFIED,CA,CA,0.423763805,0.904104391,0.094732234,-0.305829206,0.05666927,0.048424648,0.03506382,0.110668775,735e3,456.7203131796433,1604,"Alameda City Unified School District, California",0.4996951895366881,76733.0,0.5993502977801841,30.711455331412104,7378.8322330108995
0601860,Albany City Unified School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,1.789315240070609,ALBANY CITY UNIFIED,CA,CA,1.327156992,1.070745763,0.04365627,-0.585858771,0.064734769,0.054574774,0.0393017,0.125185346,68e4,522.3123732251521,432,"Albany City Unified School District, California",0.5109830752610731,19249.0,0.4825213627788259,30.747209218581204,10757.746633421848
0602850,Antioch Unified School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,39.68012091175717,ANTIOCH UNIFIED,CA,CA,-1.476705917,0.969345161,0.005092451,-0.074901156,0.054090054,0.046668423,0.033624292,0.106034826,313e3,173.74517374517376,4164,"Antioch Unified School District, California",0.37888434644684227,111872.0,0.7112101444595147,42.391148939972744,2819.3462476787076
0604200,Bayshore Elementary School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,1.6180611647621534,BAYSHORE ELEMENTARY,CA,CA,-1.880434774,1.166424738,0.07159486,0.233311951,0.084221376,0.068780066,0.048612375,0.161627928,645e3,445.6842105263158,73,"Bayshore Elementary School District, California",0.5517863587152653,5967.0,0.6491477272727273,27.95561169252977,3687.746872583224
0604530,Belmont-Redwood Shores Elementary School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,10.874844979976737,BELMONT-REDWOOD SHORES ELEMENTARY,CA,CA,1.348307562,1.001611433,-0.01320128,-0.72451672,0.062479755,0.0525837,0.037926449,0.119598191,905e3,598.2596084118927,1264,"Belmont-Redwood Shores Elementary School District, California",0.5344058070528226,42838.0,0.7430450870220638,27.658050909804306,3939.1825887058885
0604740,Berkeley Unified School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,10.461548470494863,BERKELEY UNIFIED,CA,CA,0.167382337,1.129283542,0.183426679,-0.109800085,0.057824943,0.049602231,0.035704992,0.113063302,85e4,566.2020905923345,1908,"Berkeley Unified School District, California",0.5839597525644037,117353.0,0.3370137710196154,27.695658131704644,11217.555444203648
0605910,Brentwood Union Elementary School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,56.440024046443455,BRENTWOOD UNION ELEMENTARY,CA,CA,-0.048387414,1.171816461,0.143047208,-0.091216428,0.054877734,0.047215283,0.034111624,0.107717081,455e3,203.5175879396985,2937,"Brentwood Union Elementary School District, California",0.3925779608304615,59109.0,0.7395134065422374,42.02971337311927,1047.2887104257838
0606060,Brisbane Elementary School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,4.802977851634833,BRISBANE ELEMENTARY,CA,CA,-0.611404389,1.11527762,0.095570559,-0.783718041,0.080653375,0.065278824,0.046599924,0.151128729,655e3,485.5072463768116,374,"Brisbane Elementary School District, California",0.4895428015564202,8481.0,0.6250291307387555,29.31055447470817,1765.7795355257042
0606480,Burlingame Elementary School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,5.178041365442618,BURLINGAME ELEMENTARY,CA,CA,1.277040388,1.074424034,0.143345921,-0.840391291,0.065324773,0.055027638,0.039679304,0.124998247,13e5,712.5984251968504,730,"Burlingame Elementary School District, California",0.5278924244441486,31199.0,0.6912013007316615,28.57375848755159,6025.25120950499
0606750,Byron Union Elementary School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,73.91914866014818,BYRON UNION ELEMENTARY,CA,CA,-0.509352446,0.984631524,0.243730703,-0.228527947,0.063620292,0.053565679,0.039169889,0.124562013,464900.0,199.6625421822272,885,"Byron Union Elementary School District, California",0.2897196261682243,15989.0,0.7937864604531272,46.428884345794394,216.30389810779982
0606780,Cabrillo Unified School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,107.12785155761337,CABRILLO UNIFIED,CA,CA,-0.454904518,0.998059699,-0.056089846,-0.345883463,0.062522056,0.053543084,0.038211585,0.121665523,899e3,452.28215767634856,892,"Cabrillo Unified School District, California",0.475,26558.0,0.7256663230746576,29.44501582278481,247.90938690408726
0607800,Castro Valley Unified School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,68.48893740048216,CASTRO VALLEY UNIFIED,CA,CA,0.977072613,0.858721551,0.043506109,-0.470299329,0.057272536,0.04930709,0.035586956,0.112684744,655e3,379.67289719626166,1547,"Castro Valley Unified School District, California",0.4546284224250326,51561.0,0.724540152534769,33.34376358105172,752.8369099742671
0611220,Dixie Elementary School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,18.75009691164592,DIXIE ELEMENTARY,CA,CA,1.12262579,1.020876313,0.060278619,-0.949563503,0.065996599,0.055402589,0.039874141,0.126712874,707e3,446.42857142857144,755,"Dixie Elementary School District, California",0.5507103825136612,22075.0,0.6921511627906977,29.10054644808743,1177.3272481748584
0612630,Emery Unified School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,1.2808190617099389,EMERY UNIFIED,CA,CA,-1.361346996,0.898680748,0.129066445,0.142512834,0.080035853,0.065744357,0.047144898,0.15190101,449e3,497.8723404255319,450,"Emery Unified School District, California",0.5366035485313851,10830.0,0.5021391899600685,28.725212464589234,8455.526876326752
0614400,Fremont Unified School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,77.37696583922393,FREMONT UNIFIED,CA,CA,1.718999987,1.150078416,0.183902235,-0.228260688,0.055314994,0.047565374,0.034341314,0.108298838,742500.0,499.24924924924926,6042,"Fremont Unified School District, California",0.44809884277386236,225221.0,0.7333791974569134,31.992517184373096,2910.6982621672014
0616740,Hayward Unified School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,32.3950547261223,HAYWARD UNIFIED,CA,CA,-1.87630211,1.142448419,0.071484114,0.040817539,0.053934698,0.046573632,0.033558391,0.105838672,46e4,323.71569317382125,3990,"Hayward Unified School District, California",0.497416086778551,174294.0,0.7264449772058185,30.796408104789194,5380.265644665052
0617190,Hillsborough City Elementary School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,6.229779442993562,HILLSBOROUGH CITY ELEMENTARY,CA,CA,3.029176876,0.956506513,0.025991737,-0.623972001,0.08917027,0.067611481,0.051270364,0.165092714,3e6,853.2423208191126,360,"Hillsborough City Elementary School District, California",0.5464914455740144,11253.0,0.7358279184405109,27.589883461443094,1806.3239803225936
0618870,Jefferson Elementary School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,9.54663921222801,JEFFERSON ELEMENTARY,CA,CA,-1.026646174,1.068724935,0.171847769,-0.317713024,0.055775827,0.047969244,0.034576531,0.10925326,705e3,499.21691464369616,1116,"Jefferson Elementary School District (San Mateo County), California",0.5389095097913733,90774.0,0.5963728296525355,28.935748112120823,9508.477065282854
0618990,John Swett Unified School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,20.37705850374597,JOHN SWETT UNIFIED,CA,CA,-1.400506011,1.085974739,-0.014778233,0.254574743,0.068273475,0.057228992,0.041532074,0.132286672,37e4,246.33123689727464,401,"John Swett Unified School District, California",0.44751296917912725,14787.0,0.7593782693169929,34.73527616722612,725.6690163244938
0619380,Kentfield Elementary School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,22.069948200532195,KENTFIELD ELEMENTARY,CA,CA,1.784447499,0.931623303,-0.158118056,-1.234899265,0.077730374,0.063202947,0.04508064,0.14186285,135e4,652.8046421663443,443,"Kentfield Elementary School District, California",0.578603511637403,12263.0,0.7021351685194989,27.719477337688854,555.6424459439506
0620040,Knightsen Elementary School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,29.231629644616124,KNIGHTSEN ELEMENTARY,CA,CA,-0.205605643,1.044929748,-0.015952111,0.176799883,0.079705278,0.065724503,0.046761492,0.150752521,442e3,208.44055584148225,113,"Knightsen Elementary School District, California",0.4945273631840796,2776.0,0.777676120768527,40.343283582089555,94.96562571944337
0620220,La Honda-Pescadero Unified School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,136.06157287215242,LA HONDA-PESCADERO UNIFIED,CA,CA,-1.900209626,0.946936798,0.150482189,0.028911515,0.10719221,0.079226875,0.056608304,0.187718885,625e3,479.1208791208791,96,"La Honda-Pescadero Unified School District, California",0.4828101644245142,3487.0,0.6123529411764705,27.43647234678625,25.62810297126648
0620310,Lafayette Elementary School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,18.774397410335492,LAFAYETTE ELEMENTARY,CA,CA,1.685231054,0.906052211,-0.015409505,-0.588565046,0.061503165,0.052531641,0.03769188,0.11977571,1185e3,532.319391634981,920,"Lafayette Elementary School District, California",0.5242569183464298,28056.0,0.6537515375153752,30.43688076528869,1494.375525712207
0620460,Pacifica School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,15.639643504139793,PACIFICA,CA,CA,0.123513169,1.079459581,0.068606244,-0.206759156,0.060347203,0.051442383,0.036926614,0.116884467,715e3,499.3333333333333,966,"Pacifica School District, California",0.5061728395061729,38374.0,0.728997697006108,29.42650627835813,2453.6364904892143
0620520,Lagunitas Elementary School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,15.992471007587687,LAGUNITAS ELEMENTARY,CA,CA,-0.701845981,1.187861609,-0.067446253,-1.290298449,0.1516383,0.102947168,0.075683153,0.26562181,695e3,442.7083333333333,109,"Lagunitas Elementary School District, California",0.4426681367144432,3707.0,0.6915351506456241,35.0303197353914,231.79657466574116
0620910,Larkspur Elementary School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,5.048070879092878,LARKSPUR,CA,CA,1.554178022,0.990309306,0.00861706,-1.200044218,0.074773527,0.063301322,0.044698981,0.143537465,1195e3,672.4870221802737,470,"Larkspur Elementary School District, California",0.4781721105527638,13970.0,0.6348977828966311,32.10662688442211,2767.3937895480512
0622110,Livermore Valley Joint Unified School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,263.00717725333084,LIVERMORE VALLEY JOINT UNIFIED,CA,CA,0.25131454,0.966497734,0.095142749,-0.452216664,0.055118241,0.047421299,0.034186771,0.107747494,608e3,366.1812010443864,3620,"Livermore Valley Joint Unified School District, California",0.5496482342965832,90751.0,0.795491422019341,30.498888557875198,345.05142007051705
0622380,Las Lomitas Elementary School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,8.020744111555729,LAS LOMITAS ELEMENTARY,CA,CA,2.658072472,0.974682564,-0.048057102,-0.941063204,0.087975287,0.072070905,0.050375227,0.159073678,1844e3,852.8111181301326,449,"Las Lomitas Elementary School District, California",0.6120341266277504,11563.0,0.7777326290125965,25.006735518634933,1441.6368156342048
0624030,Martinez Unified School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,41.31929800446953,MARTINEZ UNIFIED,CA,CA,0.090616636,0.810096777,0.054718304,-0.430870041,0.060390045,0.051865703,0.037449088,0.118383745,455e3,298.14385150812063,1094,"Martinez Unified School District, California",0.5674658797491701,29054.0,0.7869589657110736,29.63371449649576,703.158122310239
0624570,Menlo Park City Elementary School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,6.3998362154573645,MENLO PARK CITY ELEMENTARY,CA,CA,2.246326755,1.140924011,0.035302258,-0.669635909,0.073814328,0.059794408,0.043660043,0.136667156,176e4,936.1702127659574,737,"Menlo Park City Elementary School District, California",0.6969408094288934,27081.0,0.6805226560709101,22.829101308605598,4231.514540105251
0624870,Mill Valley Elementary School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,20.82159801512595,MILL VALLEY ELEMENTARY,CA,CA,1.852073504,0.993243097,-0.011037273,-1.007792057,0.064596045,0.055229048,0.039268886,0.1229839,1285e3,684.5670053217223,1146,"Mill Valley Elementary School District, California",0.5323611215515297,31667.0,0.648483270407499,29.324588438698036,1520.872700404424
0624900,Millbrae Elementary School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,17.36083101543327,MILLBRAE ELEMENTARY,CA,CA,0.877263009,1.125284545,0.110822762,-0.095638453,0.06460811,0.054455499,0.039265189,0.125285082,117e4,700.2906976744187,544,"Millbrae Elementary School District, California",0.5464680776935807,25041.0,0.7012118679481822,28.364689486978484,1442.384870732241
0625740,Moraga Elementary School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,17.353488124269305,MORAGA ELEMENTARY,CA,CA,2.256101225,0.89775564,0.025161789,-0.757058587,0.073304618,0.061100134,0.044458355,0.142910237,869e3,434.8776223776224,618,"Moraga Elementary School District, California",0.4311882765211851,16994.0,0.6342090234151914,31.767282574068176,979.2843881475015
0626370,Mount Diablo Unified School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,124.87556351612442,MT. DIABLO UNIFIED,CA,CA,-0.40332426,0.945825699,0.071185945,-0.06452693,0.053604638,0.046316821,0.033369418,0.105134204,475e3,309.09090909090907,9060,"Mount Diablo Unified School District, California",0.49627027902575427,263309.0,0.6977174783107885,33.36612646098499,2108.571065354997
0626910,New Haven Unified School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,28.457788993616916,NEW HAVEN UNIFIED,CA,CA,-0.732381917,0.884119399,-0.003529794,-0.190258036,0.054876417,0.047289324,0.034089436,0.107572168,6e5,381.1973807296539,1652,"New Haven Unified School District, California",0.4730100640439158,77568.0,0.7384729533971663,31.83129002744739,2725.7212433966147
0627060,Newark Unified School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,13.94469009122823,NEWARK UNIFIED,CA,CA,-0.868284903,1.135871394,0.145305845,0.035800448,0.056196138,0.048432569,0.034877631,0.110452321,585e3,397.9310344827586,1223,"Newark Unified School District, California",0.5245293204669681,44207.0,0.7698845205657194,28.528240771981917,3170.1672615734915
0627720,Novato Unified School District,41860,"San Francisco-Oakland-Hayward, CA",1.0,59.525148379065854,NOVATO UNIFIED,CA,CA,0.213013314,0.875846523,0.056521272,-0.453239731,0.057393085,0.049262265,0.035516795,0.111951516,685e3,370.5882352941176,2104,"Novato Unified School District, California",0.5188853146347634,61179.0,0.7269002877941425,30.809448078938807,1027.784082290768
